"Origin,""colYear"",""colMonth"",""prom_arribades"""
"JFK,""2003"",""6"",""-11.0000"""
"JFK,""2003"",""9"",""-2.0000"""
"JFK,""2003"",""12"",""-14.0000"""
"JFK,""2004"",""1"",""-13.0000"""
"JFK,""2004"",""2"",""-5.0000"""
"JFK,""2004"",""3"",""9.0000"""
"JFK,""2004"",""4"",""-17.5000"""
"JFK,""2004"",""9"",""-4.0000"""
"JFK,""2004"",""10"",""7.0000"""
"JFK,""2005"",""1"",""232.0000"""
"JFK,""2005"",""4"",""1.0000"""
"JFK,""2005"",""6"",""14.0000"""
"JFK,""2005"",""7"",""333.0000"""
"JFK,""2005"",""12"",""-8.0000"""
"JFK,""2006"",""2"",""14.0000"""
"JFK,""2006"",""7"",""20.0000"""
"JFK,""2006"",""10"",""52.0000"""
"JFK,""2006"",""11"",""-26.0000"""
"JFK,""2007"",""1"",""-22.0000"""
"JFK,""2007"",""3"",""54.0000"""
"JFK,""2007"",""6"",""-7.0000"""
"JFK,""2007"",""8"",""-18.0000"""
"JFK,""2007"",""9"",""-12.0000"""
"JFK,""2007"",""10"",""20.5000"""
"JFK,""2007"",""11"",""-45.0000"""
"JFK,""2008"",""6"",""82.0000"""
"JFK,""2008"",""8"",""70.0000"""
"JNU,""1992"",""4"",""12.0000"""
"JNU,""2000"",""8"",""11.0000"""
"JNU,""2004"",""1"",""27.0000"""
"KOA,""2001"",""2"",""5.0000"""
"KOA,""2001"",""3"",""6.0000"""
"KOA,""2003"",""1"",""-24.0000"""
"KOA,""2006"",""7"",""8.0000"""
"KOA,""2007"",""3"",""-18.0000"""
"KOA,""2007"",""12"",""4.0000"""
"KOA,""2008"",""6"",""-22.0000"""
"KTN,""2004"",""8"",""-17.0000"""
"KTN,""2006"",""12"",""-20.0000"""
"LAN,""1996"",""9"",""9.0000"""
"LAN,""1997"",""9"",""11.0000"""
"LAS,""1988"",""1"",""-6.0000"""
"LAS,""1988"",""2"",""14.0000"""
"LAS,""1988"",""10"",""3.0000"""
"LAS,""1989"",""1"",""3.0000"""
"LAS,""1989"",""4"",""-5.0000"""
"LAS,""1989"",""5"",""14.0000"""
"LAS,""1989"",""7"",""-2.0000"""
"LAS,""1990"",""2"",""-6.0000"""
"LAS,""1990"",""3"",""19.0000"""
"LAS,""1990"",""5"",""7.0000"""
"LAS,""1990"",""7"",""-3.0000"""
"LAS,""1990"",""8"",""9.0000"""
"LAS,""1991"",""10"",""-23.0000"""
"LAS,""1992"",""2"",""1.5000"""
"LAS,""1993"",""1"",""-8.0000"""
"LAS,""1993"",""4"",""-5.0000"""
"LAS,""1993"",""5"",""8.0000"""
"LAS,""1993"",""7"",""-6.0000"""
"LAS,""1993"",""10"",""-4.0000"""
"LAS,""1994"",""6"",""3.0000"""
"LAS,""1995"",""9"",""-1.0000"""
"LAS,""1995"",""10"",""-5.0000"""
"LAS,""1996"",""5"",""16.0000"""
"LAS,""1996"",""7"",""7.0000"""
"LAS,""1996"",""11"",""-1.0000"""
"LAS,""1996"",""12"",""147.0000"""
"LAS,""1997"",""3"",""9.0000"""
"LAS,""1997"",""7"",""-12.0000"""
"LAS,""1997"",""8"",""1.0000"""
"LAS,""1997"",""9"",""0.5000"""
"LAS,""1998"",""1"",""-15.0000"""
"LAS,""1998"",""6"",""-5.0000"""
"LAS,""1998"",""7"",""-5.0000"""
"LAS,""1998"",""10"",""0.0000"""
"LAS,""1998"",""11"",""5.0000"""
"LAS,""1999"",""2"",""9.0000"""
"LAS,""1999"",""7"",""2.5000"""
"LAS,""1999"",""8"",""-4.0000"""
"LAS,""1999"",""9"",""-7.0000"""
"LAS,""1999"",""10"",""10.0000"""
"LAS,""1999"",""11"",""-5.0000"""
"LAS,""2000"",""1"",""1.0000"""
"LAS,""2000"",""2"",""-4.0000"""
"LAS,""2000"",""4"",""0.0000"""
"LAS,""2000"",""5"",""169.0000"""
"LAS,""2000"",""9"",""5.5000"""
"LAS,""2001"",""3"",""16.0000"""
"LAS,""2001"",""6"",""22.0000"""
"LAS,""2001"",""9"",""-12.0000"""
"LAS,""2002"",""3"",""-12.0000"""
"LAS,""2002"",""4"",""-5.0000"""
"LAS,""2002"",""7"",""17.0000"""
"LAS,""2002"",""11"",""-6.0000"""
"LAS,""2003"",""1"",""-5.5000"""
"LAS,""2003"",""2"",""65.0000"""
"LAS,""2003"",""5"",""-3.5000"""
"LAS,""2003"",""6"",""5.0000"""
"LAS,""2003"",""7"",""-2.0000"""
"LAS,""2003"",""10"",""13.0000"""
"LAS,""2003"",""12"",""-3.0000"""
"LAS,""2004"",""2"",""-17.0000"""
"LAS,""2004"",""7"",""-1.0000"""
"LAS,""2005"",""3"",""0.0000"""
"LAS,""2005"",""8"",""24.5000"""
"LAS,""2005"",""10"",""-1.0000"""
"LAS,""2005"",""11"",""-3.0000"""
"LAS,""2005"",""12"",""28.0000"""
"LAS,""2006"",""3"",""8.0000"""
"LAS,""2006"",""4"",""14.0000"""
"LAS,""2006"",""7"",""4.0000"""
"LAS,""2006"",""8"",""-3.0000"""
"LAS,""2007"",""4"",""23.0000"""
"LAS,""2007"",""10"",""-1.0000"""
"LAS,""2008"",""2"",""-7.0000"""
"LAS,""2008"",""4"",""6.0000"""
"LAS,""2008"",""5"",""-15.0000"""
"LAS,""2008"",""8"",""72.0000"""
"LAX,""1987"",""12"",""17.0000"""
"LAX,""1988"",""5"",""-3.5000"""
"LAX,""1988"",""6"",""-3.0000"""
"LAX,""1988"",""7"",""1.0000"""
"LAX,""1988"",""10"",""-9.0000"""
"LAX,""1988"",""11"",""-10.0000"""
"LAX,""1989"",""1"",""-5.0000"""
"LAX,""1989"",""6"",""9.0000"""
"LAX,""1989"",""7"",""17.0000"""
"LAX,""1989"",""9"",""1.0000"""
"LAX,""1989"",""12"",""-5.5000"""
"LAX,""1990"",""2"",""-24.0000"""
"LAX,""1990"",""4"",""1.0000"""
"LAX,""1990"",""10"",""0.0000"""
"LAX,""1991"",""3"",""75.0000"""
"LAX,""1991"",""4"",""4.0000"""
"LAX,""1991"",""5"",""5.0000"""
"LAX,""1991"",""6"",""-1.0000"""
"LAX,""1992"",""2"",""-2.0000"""
"LAX,""1992"",""4"",""6.0000"""
"LAX,""1992"",""10"",""-6.0000"""
"LAX,""1992"",""11"",""3.0000"""
"LAX,""1993"",""5"",""1.0000"""
"LAX,""1993"",""7"",""-2.0000"""
"LAX,""1993"",""9"",""18.0000"""
"LAX,""1994"",""1"",""-5.0000"""
"LAX,""1994"",""2"",""-9.0000"""
"LAX,""1994"",""4"",""11.0000"""
"LAX,""1994"",""5"",""-4.0000"""
"LAX,""1994"",""6"",""9.0000"""
"LAX,""1994"",""11"",""41.0000"""
"LAX,""1994"",""12"",""-17.0000"""
"LAX,""1995"",""5"",""5.0000"""
"LAX,""1995"",""8"",""8.5000"""
"LAX,""1995"",""9"",""-19.0000"""
"LAX,""1995"",""10"",""-12.0000"""
"LAX,""1995"",""11"",""22.6667"""
"LAX,""1996"",""2"",""0.0000"""
"LAX,""1996"",""4"",""-6.0000"""
"LAX,""1996"",""7"",""9.0000"""
"LAX,""1996"",""9"",""-12.0000"""
"LAX,""1996"",""11"",""0.0000"""
"LAX,""1997"",""2"",""-3.0000"""
"LAX,""1997"",""3"",""40.0000"""
"LAX,""1997"",""4"",""69.0000"""
"LAX,""1997"",""7"",""-1.6667"""
"LAX,""1997"",""9"",""-5.0000"""
"LAX,""1997"",""10"",""21.0000"""
"LAX,""1998"",""7"",""-10.0000"""
"LAX,""1998"",""11"",""16.0000"""
"LAX,""1998"",""12"",""-1.0000"""
"LAX,""1999"",""3"",""-15.0000"""
"LAX,""1999"",""4"",""-6.5000"""
"LAX,""1999"",""8"",""-10.0000"""
"LAX,""1999"",""10"",""2.0000"""
"LAX,""1999"",""11"",""10.0000"""
"LAX,""1999"",""12"",""0.0000"""
"LAX,""2000"",""1"",""-6.0000"""
"LAX,""2000"",""4"",""42.0000"""
"LAX,""2000"",""7"",""-9.0000"""
"LAX,""2000"",""10"",""10.0000"""
"LAX,""2000"",""11"",""-6.0000"""
"LAX,""2001"",""1"",""-10.0000"""
"LAX,""2001"",""4"",""19.0000"""
"LAX,""2001"",""7"",""-12.0000"""
"LAX,""2001"",""9"",""-5.0000"""
"LAX,""2002"",""1"",""-22.0000"""
"LAX,""2002"",""3"",""-0.5000"""
"LAX,""2002"",""8"",""-5.0000"""
"LAX,""2002"",""11"",""62.0000"""
"LAX,""2003"",""2"",""-11.0000"""
"LAX,""2003"",""3"",""-7.6667"""
"LAX,""2003"",""4"",""-2.0000"""
"LAX,""2003"",""10"",""-6.5000"""
"LAX,""2003"",""11"",""12.0000"""
"LAX,""2003"",""12"",""-3.0000"""
"LAX,""2004"",""1"",""-15.0000"""
"LAX,""2004"",""2"",""7.0000"""
"LAX,""2004"",""3"",""-4.0000"""
"LAX,""2004"",""4"",""7.0000"""
"LAX,""2004"",""7"",""-1.0000"""
"LAX,""2004"",""9"",""-12.0000"""
"LAX,""2004"",""10"",""-8.0000"""
"LAX,""2004"",""12"",""62.0000"""
"LAX,""2005"",""1"",""47.0000"""
"LAX,""2005"",""3"",""3.5000"""
"LAX,""2005"",""4"",""-5.0000"""
"LAX,""2005"",""6"",""-12.0000"""
"LAX,""2005"",""7"",""14.0000"""
"LAX,""2005"",""10"",""-29.0000"""
"LAX,""2005"",""12"",""-30.0000"""
"LAX,""2006"",""2"",""75.5000"""
"LAX,""2006"",""3"",""40.0000"""
"LAX,""2006"",""5"",""-13.0000"""
"LAX,""2006"",""6"",""5.0000"""
"LAX,""2006"",""8"",""-0.5000"""
"LAX,""2006"",""10"",""48.0000"""
"LAX,""2006"",""11"",""-11.5000"""
"LAX,""2006"",""12"",""13.0000"""
"LAX,""2007"",""1"",""5.0000"""
"LAX,""2007"",""2"",""-4.0000"""
"LAX,""2007"",""4"",""-8.6667"""
"LAX,""2007"",""6"",""-9.0000"""
"LAX,""2007"",""7"",""36.0000"""
"LAX,""2007"",""8"",""-8.0000"""
"LAX,""2007"",""9"",""-1.5000"""
"LAX,""2007"",""12"",""-16.0000"""
"LAX,""2008"",""1"",""5.0000"""
"LAX,""2008"",""4"",""-11.0000"""
"LAX,""2008"",""5"",""-11.0000"""
"LAX,""2008"",""6"",""8.0000"""
"LAX,""2008"",""10"",""-14.0000"""
"LBB,""1989"",""5"",""28.0000"""
"LBB,""1992"",""9"",""0.0000"""
"LBB,""1998"",""6"",""-2.0000"""
"LBB,""1999"",""8"",""-15.0000"""
"LBB,""2000"",""6"",""-3.0000"""
"LEX,""1989"",""10"",""-1.0000"""
"LEX,""2003"",""6"",""-18.0000"""
"LEX,""2005"",""4"",""3.0000"""
"LGA,""1987"",""11"",""2.0000"""
"LGA,""1987"",""12"",""10.0000"""
"LGA,""1988"",""1"",""3.0000"""
"LGA,""1988"",""2"",""0.0000"""
"LGA,""1988"",""3"",""36.0000"""
"LGA,""1988"",""8"",""15.0000"""
"LGA,""1988"",""10"",""9.5000"""
"LGA,""1989"",""1"",""5.0000"""
"LGA,""1989"",""7"",""4.0000"""
"LGA,""1989"",""9"",""-1.0000"""
"LGA,""1990"",""1"",""-16.0000"""
"LGA,""1990"",""5"",""0.0000"""
"LGA,""1990"",""11"",""2.0000"""
"LGA,""1991"",""2"",""-8.0000"""
"LGA,""1991"",""3"",""-13.0000"""
"LGA,""1991"",""4"",""5.0000"""
"LGA,""1991"",""5"",""-2.0000"""
"LGA,""1991"",""8"",""22.0000"""
"LGA,""1991"",""12"",""-1.0000"""
"LGA,""1992"",""1"",""-3.0000"""
"LGA,""1992"",""5"",""66.0000"""
"LGA,""1992"",""7"",""6.0000"""
"LGA,""1993"",""1"",""-20.0000"""
"LGA,""1993"",""2"",""-23.0000"""
"LGA,""1993"",""3"",""-7.0000"""
"LGA,""1993"",""6"",""-18.5000"""
"LGA,""1993"",""10"",""-18.0000"""
"LGA,""1993"",""11"",""-11.0000"""
"LGA,""1993"",""12"",""1.0000"""
"LGA,""1994"",""1"",""-10.0000"""
"LGA,""1994"",""2"",""70.0000"""
"LGA,""1994"",""10"",""6.5000"""
"LGA,""1994"",""12"",""31.0000"""
"LGA,""1995"",""2"",""13.0000"""
"LGA,""1995"",""3"",""-6.0000"""
"LGA,""1995"",""5"",""85.0000"""
"LGA,""1996"",""3"",""6.0000"""
"LGA,""1997"",""1"",""2.0000"""
"LGA,""1997"",""3"",""-1.0000"""
"LGA,""1997"",""8"",""7.0000"""
"LGA,""1997"",""9"",""-10.0000"""
"LGA,""1997"",""12"",""8.0000"""
"LGA,""1998"",""2"",""13.0000"""
"LGA,""1998"",""5"",""75.0000"""
"LGA,""1998"",""6"",""60.0000"""
"LGA,""1998"",""7"",""-12.0000"""
"LGA,""1998"",""10"",""8.0000"""
"LGA,""1998"",""11"",""-14.0000"""
"LGA,""1999"",""3"",""169.0000"""
"LGA,""1999"",""4"",""50.5000"""
"LGA,""1999"",""6"",""-6.0000"""
"LGA,""1999"",""7"",""139.0000"""
"LGA,""1999"",""9"",""48.0000"""
"LGA,""1999"",""11"",""-11.0000"""
"LGA,""1999"",""12"",""-25.0000"""
"LGA,""2000"",""2"",""-17.5000"""
"LGA,""2000"",""3"",""59.0000"""
"LGA,""2000"",""5"",""-18.0000"""
"LGA,""2000"",""6"",""23.0000"""
"LGA,""2000"",""8"",""89.0000"""
"LGA,""2000"",""12"",""52.0000"""
"LGA,""2001"",""1"",""87.0000"""
"LGA,""2001"",""4"",""15.0000"""
"LGA,""2001"",""8"",""11.0000"""
"LGA,""2002"",""4"",""13.0000"""
"LGA,""2002"",""7"",""-13.0000"""
"LGA,""2002"",""8"",""-24.0000"""
"LGA,""2002"",""9"",""-6.0000"""
"LGA,""2002"",""12"",""0.0000"""
"LGA,""2003"",""1"",""9.0000"""
"LGA,""2003"",""5"",""2.0000"""
"LGA,""2003"",""9"",""1.0000"""
"LGA,""2003"",""10"",""-17.0000"""
"LGA,""2003"",""11"",""-25.0000"""
"LGA,""2004"",""1"",""-8.0000"""
"LGA,""2004"",""3"",""-17.0000"""
"LGA,""2004"",""4"",""-25.5000"""
"LGA,""2004"",""6"",""26.0000"""
"LGA,""2004"",""9"",""8.0000"""
"LGA,""2004"",""10"",""1.0000"""
"LGA,""2005"",""1"",""-30.0000"""
"LGA,""2005"",""6"",""-22.0000"""
"LGA,""2005"",""8"",""9.0000"""
"LGA,""2005"",""10"",""4.0000"""
"LGA,""2005"",""12"",""15.5000"""
"LGA,""2006"",""4"",""2.0000"""
"LGA,""2006"",""7"",""21.0000"""
"LGA,""2006"",""8"",""27.0000"""
"LGA,""2006"",""9"",""-9.0000"""
"LGA,""2007"",""5"",""22.0000"""
"LGA,""2007"",""6"",""12.0000"""
"LGA,""2007"",""7"",""82.0000"""
"LGA,""2007"",""12"",""-3.0000"""
"LGA,""2008"",""4"",""18.0000"""
"LGA,""2008"",""8"",""-15.0000"""
"LGA,""2008"",""9"",""25.0000"""
"LGA,""2008"",""10"",""-13.0000"""
"LGA,""2008"",""12"",""7.0000"""
"LGB,""1989"",""8"",""0.0000"""
"LGB,""2005"",""12"",""28.0000"""
"LGB,""2006"",""7"",""16.0000"""
"LGB,""2008"",""10"",""0.0000"""
"LIH,""2000"",""9"",""1.0000"""
"LIT,""1990"",""6"",""-1.0000"""
"LIT,""1991"",""10"",""-5.0000"""
"LIT,""1992"",""5"",""21.0000"""
"LIT,""1992"",""9"",""-6.0000"""
"LIT,""1996"",""8"",""4.0000"""
"LIT,""1996"",""10"",""92.0000"""
"LIT,""2004"",""12"",""-26.0000"""
"LIT,""2005"",""10"",""17.0000"""
"LIT,""2006"",""2"",""-15.0000"""
"LNK,""1988"",""8"",""6.0000"""
"LNK,""2005"",""5"",""-15.0000"""
"MAF,""1987"",""12"",""-2.0000"""
"MAF,""1992"",""12"",""-6.0000"""
"MAF,""2003"",""1"",""-4.0000"""
"MAF,""2005"",""1"",""-5.0000"""
"MAF,""2005"",""5"",""0.0000"""
"MBS,""1988"",""12"",""0.0000"""
"MBS,""1989"",""1"",""-3.0000"""
"MBS,""1996"",""5"",""-1.0000"""
"MCI,""1988"",""10"",""-4.0000"""
"MCI,""1990"",""5"",""8.0000"""
"MCI,""1991"",""2"",""19.0000"""
"MCI,""1991"",""5"",""5.0000"""
"MCI,""1991"",""10"",""-2.0000"""
"MCI,""1992"",""5"",""7.0000"""
"MCI,""1993"",""12"",""13.0000"""
"MCI,""1994"",""5"",""0.0000"""
"MCI,""1994"",""6"",""0.0000"""
"MCI,""1995"",""1"",""-15.0000"""
"MCI,""1995"",""2"",""5.0000"""
"MCI,""1995"",""4"",""27.0000"""
"MCI,""1996"",""1"",""0.0000"""
"MCI,""1996"",""12"",""-2.0000"""
"MCI,""1997"",""4"",""106.0000"""
"MCI,""1998"",""4"",""-4.0000"""
"MCI,""1998"",""8"",""18.0000"""
"MCI,""1998"",""11"",""4.0000"""
"MCI,""1998"",""12"",""-8.0000"""
"MCI,""1999"",""1"",""89.0000"""
"MCI,""1999"",""11"",""-8.0000"""
"MCI,""2000"",""5"",""113.0000"""
"MCI,""2000"",""8"",""3.0000"""
"MCI,""2000"",""10"",""-3.0000"""
"MCI,""2000"",""11"",""5.0000"""
"MCI,""2000"",""12"",""12.0000"""
"MCI,""2001"",""7"",""2.0000"""
"MCI,""2002"",""12"",""11.0000"""
"MCI,""2004"",""4"",""-8.0000"""
"MCI,""2004"",""11"",""-6.0000"""
"MCI,""2004"",""12"",""-10.0000"""
"MCI,""2005"",""6"",""2.0000"""
"MCI,""2005"",""7"",""-8.0000"""
"MCI,""2006"",""3"",""54.0000"""
"MCI,""2006"",""9"",""-10.0000"""
"MCI,""2006"",""11"",""10.0000"""
"MCI,""2007"",""3"",""-16.0000"""
"MCI,""2007"",""5"",""2.0000"""
"MCI,""2007"",""7"",""-4.0000"""
"MCI,""2007"",""9"",""470.0000"""
"MCI,""2008"",""2"",""19.0000"""
"MCN,""2004"",""5"",""5.0000"""
"MCO,""1988"",""3"",""-2.0000"""
"MCO,""1988"",""12"",""-7.0000"""
"MCO,""1990"",""6"",""5.0000"""
"MCO,""1990"",""7"",""-13.0000"""
"MCO,""1990"",""11"",""-8.0000"""
"MCO,""1990"",""12"",""1.5000"""
"MCO,""1991"",""5"",""-21.0000"""
"MCO,""1991"",""8"",""0.0000"""
"MCO,""1991"",""11"",""-14.0000"""
"MCO,""1992"",""1"",""-9.0000"""
"MCO,""1992"",""2"",""8.0000"""
"MCO,""1992"",""11"",""-1.0000"""
"MCO,""1993"",""3"",""-3.0000"""
"MCO,""1993"",""10"",""4.0000"""
"MCO,""1994"",""6"",""-3.0000"""
"MCO,""1994"",""8"",""11.0000"""
"MCO,""1995"",""2"",""-10.0000"""
"MCO,""1995"",""3"",""4.0000"""
"MCO,""1995"",""4"",""-4.0000"""
"MCO,""1995"",""8"",""-11.0000"""
"MCO,""1997"",""3"",""71.5000"""
"MCO,""1997"",""6"",""-11.0000"""
"MCO,""1997"",""7"",""44.0000"""
"MCO,""1997"",""8"",""263.0000"""
"MCO,""1998"",""2"",""4.0000"""
"MCO,""1998"",""6"",""-1.0000"""
"MCO,""1998"",""12"",""-1.0000"""
"MCO,""1999"",""3"",""-8.0000"""
"MCO,""1999"",""6"",""47.0000"""
"MCO,""1999"",""9"",""-5.0000"""
"MCO,""1999"",""10"",""1.0000"""
"MCO,""1999"",""11"",""-24.0000"""
"MCO,""2002"",""1"",""2.5000"""
"MCO,""2002"",""3"",""-7.0000"""
"MCO,""2003"",""1"",""-11.0000"""
"MCO,""2003"",""6"",""-11.0000"""
"MCO,""2003"",""10"",""-6.0000"""
"MCO,""2003"",""11"",""-15.0000"""
"MCO,""2004"",""2"",""6.0000"""
"MCO,""2004"",""10"",""-5.0000"""
"MCO,""2004"",""12"",""1.0000"""
"MCO,""2005"",""2"",""1.0000"""
"MCO,""2005"",""3"",""-1.0000"""
"MCO,""2005"",""7"",""15.0000"""
"MCO,""2005"",""9"",""4.0000"""
"MCO,""2005"",""11"",""6.0000"""
"MCO,""2006"",""4"",""0.0000"""
"MCO,""2006"",""5"",""-13.0000"""
"MCO,""2006"",""12"",""48.0000"""
"MCO,""2007"",""3"",""254.0000"""
"MCO,""2007"",""6"",""23.0000"""
"MCO,""2007"",""12"",""-1.0000"""
"MCO,""2008"",""1"",""18.0000"""
"MCO,""2008"",""5"",""-5.0000"""
"MCO,""2008"",""11"",""-20.0000"""
"MCO,""2008"",""12"",""-6.0000"""
"MDT,""1989"",""7"",""-5.0000"""
"MDT,""1990"",""6"",""-12.0000"""
"MDT,""1991"",""9"",""2.0000"""
"MDT,""1992"",""2"",""13.0000"""
"MDT,""1992"",""8"",""3.0000"""
"MDT,""1994"",""7"",""7.0000"""
"MDT,""2004"",""3"",""10.0000"""
"MDT,""2006"",""6"",""45.0000"""
"MDW,""1988"",""5"",""0.0000"""
"MDW,""1991"",""1"",""-4.0000"""
"MDW,""1991"",""5"",""0.0000"""
"MDW,""1991"",""10"",""-14.0000"""
"MDW,""1994"",""1"",""4.0000"""
"MDW,""1994"",""9"",""-3.0000"""
"MDW,""1994"",""11"",""6.0000"""
"MDW,""1995"",""9"",""-1.0000"""
"MDW,""1997"",""7"",""-9.0000"""
"MDW,""1997"",""10"",""0.0000"""
"MDW,""1998"",""3"",""13.0000"""
"MDW,""1998"",""7"",""37.0000"""
"MDW,""1999"",""1"",""-5.0000"""
"MDW,""1999"",""11"",""-3.0000"""
"MDW,""2000"",""8"",""23.0000"""
"MDW,""2002"",""10"",""0.0000"""
"MDW,""2003"",""3"",""-9.0000"""
"MDW,""2003"",""8"",""-5.0000"""
"MDW,""2004"",""3"",""-7.0000"""
"MDW,""2004"",""4"",""-8.0000"""
"MDW,""2004"",""5"",""-2.0000"""
"MDW,""2004"",""11"",""-9.0000"""
"MDW,""2005"",""1"",""85.0000"""
"MDW,""2005"",""5"",""-1.0000"""
"MDW,""2005"",""8"",""-5.0000"""
"MDW,""2005"",""10"",""-5.0000"""
"MDW,""2005"",""11"",""-5.0000"""
"MDW,""2006"",""6"",""-14.0000"""
"MDW,""2007"",""2"",""-5.0000"""
"MDW,""2007"",""3"",""-24.0000"""
"MDW,""2007"",""5"",""26.0000"""
"MDW,""2007"",""8"",""11.0000"""
"MDW,""2008"",""2"",""82.0000"""
"MDW,""2008"",""4"",""-5.0000"""
"MDW,""2008"",""5"",""-5.0000"""
"MDW,""2008"",""6"",""6.0000"""
"MDW,""2008"",""7"",""-23.0000"""
"MDW,""2008"",""8"",""2.0000"""
"MDW,""2008"",""9"",""77.0000"""
"MDW,""2008"",""10"",""66.0000"""
"MDW,""2008"",""11"",""-2.0000"""
"MEM,""1988"",""2"",""10.0000"""
"MEM,""1989"",""6"",""22.0000"""
"MEM,""1990"",""6"",""21.0000"""
"MEM,""1991"",""2"",""8.0000"""
"MEM,""1993"",""7"",""-10.0000"""
"MEM,""1993"",""10"",""-9.0000"""
"MEM,""1994"",""3"",""-1.0000"""
"MEM,""1994"",""9"",""-9.0000"""
"MEM,""1994"",""12"",""5.0000"""
"MEM,""1997"",""2"",""10.0000"""
"MEM,""1999"",""4"",""-0.5000"""
"MEM,""2000"",""1"",""10.0000"""
"MEM,""2000"",""2"",""118.0000"""
"MEM,""2000"",""7"",""-21.0000"""
"MEM,""2000"",""8"",""61.0000"""
"MEM,""2000"",""10"",""-7.0000"""
"MEM,""2000"",""12"",""0.0000"""
"MEM,""2001"",""8"",""-9.0000"""
"MEM,""2002"",""8"",""3.0000"""
"MEM,""2003"",""2"",""5.0000"""
"MEM,""2003"",""7"",""7.0000"""
"MEM,""2003"",""10"",""17.0000"""
"MEM,""2004"",""1"",""-10.0000"""
"MEM,""2004"",""12"",""-1.0000"""
"MEM,""2005"",""1"",""-6.0000"""
"MEM,""2005"",""2"",""-2.0000"""
"MEM,""2005"",""8"",""-9.0000"""
"MEM,""2006"",""5"",""51.0000"""
"MEM,""2006"",""6"",""27.0000"""
"MEM,""2006"",""7"",""-6.5000"""
"MEM,""2007"",""1"",""-11.0000"""
"MEM,""2007"",""4"",""-22.0000"""
"MEM,""2007"",""8"",""2.0000"""
"MEM,""2007"",""9"",""4.0000"""
"MEM,""2007"",""11"",""3.5000"""
"MEM,""2008"",""1"",""0.0000"""
"MEM,""2008"",""6"",""9.0000"""
"MEM,""2008"",""9"",""-7.0000"""
"MFE,""1992"",""8"",""6.0000"""
"MFE,""2008"",""6"",""-15.0000"""
"MFR,""2008"",""4"",""11.0000"""
"MGM,""1992"",""2"",""-1.0000"""
"MGM,""1992"",""10"",""2.0000"""
"MGM,""2005"",""7"",""-7.0000"""
"MHT,""1995"",""8"",""-14.0000"""
"MHT,""1999"",""4"",""1.0000"""
"MHT,""2005"",""3"",""24.0000"""
"MHT,""2005"",""7"",""-12.0000"""
"MHT,""2007"",""3"",""-5.0000"""
"MHT,""2007"",""8"",""2.0000"""
"MHT,""2008"",""3"",""-7.0000"""
"MHT,""2008"",""9"",""-1.0000"""
"MIA,""1988"",""2"",""-12.0000"""
"MIA,""1988"",""3"",""5.0000"""
"MIA,""1988"",""4"",""21.0000"""
"MIA,""1988"",""5"",""33.0000"""
"MIA,""1988"",""6"",""-4.0000"""
"MIA,""1989"",""8"",""9.0000"""
"MIA,""1990"",""7"",""-4.0000"""
"MIA,""1991"",""3"",""11.0000"""
"MIA,""1991"",""4"",""80.0000"""
"MIA,""1991"",""7"",""150.0000"""
"MIA,""1992"",""1"",""-26.0000"""
"MIA,""1993"",""3"",""-3.0000"""
"MIA,""1993"",""6"",""26.0000"""
"MIA,""1993"",""10"",""4.0000"""
"MIA,""1993"",""11"",""9.0000"""
"MIA,""1993"",""12"",""4.0000"""
"MIA,""1994"",""4"",""18.0000"""
"MIA,""1994"",""6"",""15.0000"""
"MIA,""1994"",""7"",""0.0000"""
"MIA,""1994"",""9"",""-15.0000"""
"MIA,""1994"",""12"",""0.0000"""
"MIA,""1995"",""7"",""104.0000"""
"MIA,""1996"",""1"",""-11.0000"""
"MIA,""1996"",""3"",""-10.0000"""
"MIA,""1996"",""7"",""-10.0000"""
"MIA,""1996"",""8"",""2.0000"""
"MIA,""1996"",""9"",""-21.0000"""
"MIA,""1996"",""11"",""-3.0000"""
"MIA,""1997"",""1"",""10.0000"""
"MIA,""1997"",""2"",""39.0000"""
"MIA,""1997"",""4"",""-4.0000"""
"MIA,""1997"",""5"",""-9.0000"""
"MIA,""1998"",""1"",""9.0000"""
"MIA,""1998"",""4"",""65.0000"""
"MIA,""1998"",""6"",""17.0000"""
"MIA,""1998"",""8"",""7.0000"""
"MIA,""1998"",""9"",""8.0000"""
"MIA,""1999"",""6"",""12.0000"""
"MIA,""1999"",""8"",""-13.0000"""
"MIA,""1999"",""10"",""-12.0000"""
"MIA,""2000"",""3"",""-2.0000"""
"MIA,""2000"",""4"",""7.0000"""
"MIA,""2000"",""5"",""-5.0000"""
"MIA,""2000"",""7"",""-2.0000"""
"MIA,""2000"",""11"",""-17.0000"""
"MIA,""2001"",""2"",""15.0000"""
"MIA,""2001"",""3"",""-8.0000"""
"MIA,""2001"",""5"",""-5.0000"""
"MIA,""2001"",""11"",""2.0000"""
"MIA,""2001"",""12"",""-4.0000"""
"MIA,""2002"",""4"",""4.0000"""
"MIA,""2002"",""5"",""-37.0000"""
"MIA,""2002"",""11"",""-2.0000"""
"MIA,""2003"",""9"",""-9.0000"""
"MIA,""2004"",""6"",""-3.0000"""
"MIA,""2004"",""7"",""-9.0000"""
"MIA,""2004"",""8"",""0.0000"""
"MIA,""2005"",""11"",""-10.0000"""
"MIA,""2006"",""1"",""-5.0000"""
"MIA,""2006"",""2"",""-17.0000"""
"MIA,""2006"",""4"",""9.0000"""
"MIA,""2006"",""5"",""-17.0000"""
